SeqNr,Long,Lat,East,North,RealT,LiveT,Dist(m),ROI_A,ROI_A(sd),ROI_B,ROI_B(sd),ROI_C,ROI_C(sd),ROI_PL,ROI_PL(sd),ROI_PR,ROI_PR(sd),ROI_P,ROI_P(sd),ROI_BR,ROI_BR(sd),ROI_K,ROI_K(sd),ROI_U,ROI_U(sd),ROI_T,ROI_T(sd)
8858,14.0032548,55.8951871,1387270.2,6197730.2,1,1,44285,818.51,28.61,387,19.67,154.03,12.41,68.73,8.29,37.62,6.13,111.22,10.54,90.01,9.49,117.77,10.85,13.9,3.73,9.83,3.13
8859,14.0032717,55.8951431,1387271.1,6197725.3,1,1.01,44290,806.54,28.33,368.91,19.16,156.6,12.48,69.72,8.33,36.07,5.99,111.58,10.54,88.27,9.37,104.85,10.21,12.76,3.56,9.88,3.13
8860,14.0032869,55.8950991,1387272,6197720.4,1,1.02,44295,760.46,27.34,370.25,19.08,163.71,12.69,69.46,8.26,37.61,6.08,114.02,10.59,77.65,8.74,98.23,9.83,9.76,3.1,8.48,2.89
8861,14.0033005,55.8950549,1387272.7,6197715.4,1,1.02,44300,728.48,26.72,388.08,19.51,171.53,12.97,67.67,8.14,40.19,6.28,115.69,10.65,72.53,8.43,100.93,9.95,8.81,2.94,6.87,2.59
8862,14.0033124,55.8950104,1387273.3,6197710.5,1,1,44305,744.31,27.23,417.12,20.38,176.65,13.26,64.41,8.01,41.88,6.46,114.4,10.67,82.55,9.07,113.42,10.63,12.39,3.51,5.95,2.44
8863,14.0033215,55.8949658,1387273.7,6197705.5,1,0.98,44310,782.17,28.19,442.56,21.2,177.58,13.43,61.26,7.89,41.53,6.49,110.89,10.61,97.66,9.96,125.68,11.3,17.07,4.16,5.46,2.36
8864,14.0033265,55.894921,1387273.9,6197700.5,1,0.98,44315,801.7,28.57,447.45,21.34,173.34,13.28,60.12,7.82,38.2,6.24,106.6,10.42,103.07,10.24,125.23,11.29,18,4.28,4.82,2.22
8865,14.0033273,55.8948761,1387273.9,6197695.5,1,1,44320,791.74,28.12,429.22,20.71,166.5,12.9,61.26,7.82,32.92,5.73,102.91,10.14,94.71,9.73,110.43,10.5,14.2,3.77,4.29,2.07
8866,14.003325,55.8948312,1387273.6,6197690.5,1,1.02,44325,782.81,27.72,405.83,19.96,164.65,12.71,62.64,7.84,29.51,5.38,101.03,9.96,83.83,9.07,95.09,9.66,10.21,3.17,5.3,2.28
8867,14.0033209,55.8947863,1387273.2,6197685.5,1,1.02,44330,803.26,28.13,394.49,19.71,174.29,13.1,62.36,7.84,31.43,5.56,102.02,10.03,81.29,8.95,92.35,9.54,10.3,3.19,9.03,2.98
8868,14.0033152,55.8947415,1387272.7,6197680.5,1,1,44335,839.27,29.03,394.33,19.9,190.27,13.82,61.21,7.84,37.61,6.14,105.9,10.31,85.44,9.26,101.02,10.07,13.27,3.65,13.74,3.71
8869,14.0033077,55.8946968,1387272.1,6197675.6,1,0.98,44340,857.17,29.57,395.93,20.1,201.97,14.36,61.21,7.9,44.82,6.76,112.15,10.7,88.78,9.52,113.14,10.74,15.31,3.95,16.32,4.08
8870,14.0032984,55.8946522,1387271.4,6197670.6,1,0.98,44345,833.67,29.16,392.49,20.01,201.44,14.33,63.46,8.05,50.25,7.16,119.59,11.04,85.74,9.35,121.89,11.15,13.77,3.75,14.72,3.87
8871,14.0032868,55.8946077,1387270.5,6197665.7,1,0.99,44350,788.89,28.21,388.18,19.79,192.05,13.92,65.34,8.12,52.73,7.29,124.07,11.19,79,8.93,125.43,11.25,10.89,3.32,11.13,3.35
8872,14.0032725,55.8945635,1387269.5,6197660.8,1,1,44355,754.19,27.45,390.03,19.74,180.07,13.41,63.22,7.95,51.51,7.17,120.68,10.98,73.32,8.56,123.2,11.09,10.18,3.19,8.85,2.97
8873,14.0032552,55.8945197,1387268.3,6197655.9,1,1,44360,748.32,27.31,400.25,19.97,170.29,13.03,56.5,7.5,46.74,6.82,108.73,10.41,71.99,8.47,116.43,10.77,13.22,3.63,9.72,3.11
8874,14.0032354,55.8944762,1387266.9,6197651.1,1,1,44365,759.3,27.54,409.38,20.22,163.83,12.79,51.96,7.2,40.71,6.38,97.71,9.88,74.54,8.63,110.62,10.51,16.99,4.12,12.01,3.46
8875,14.0032135,55.894433,1387265.4,6197646.3,1,1,44370,770.91,27.77,406.7,20.17,161.23,12.7,57.08,7.56,35.98,6,98.21,9.91,79.94,8.94,111.62,10.57,17.9,4.23,13.52,3.68
8876,14.0031898,55.8943902,1387263.8,6197641.6,1,1,44375,775.64,27.86,393.98,19.86,162.56,12.75,70.19,8.38,34.34,5.86,110.25,10.5,86.08,9.28,118.45,10.89,15.19,3.9,13.13,3.62
8877,14.0031644,55.8943476,1387262.1,6197636.9,1,1,44380,774.83,27.84,385.67,19.64,167.38,12.94,80.29,8.96,36.73,6.06,123.06,11.09,89.82,9.48,123.12,11.1,10.98,3.31,10.83,3.29
8878,14.0031374,55.8943053,1387260.3,6197632.3,1,1,44385,770.52,27.76,394.67,19.87,174.97,13.23,77.51,8.81,43.6,6.6,126.58,11.25,88.45,9.41,118.64,10.89,7.41,2.72,6.89,2.63
8879,14.0031099,55.8942632,1387258.5,6197627.6,1,1,44390,767.32,27.71,416.1,20.41,182.49,13.51,64.88,8.06,51.5,7.18,120.6,10.99,83.59,9.15,108.85,10.44,5.56,2.36,3.33,1.82
8880,14.0030832,55.8942209,1387256.7,6197622.9,1,1,44395,771.11,27.77,436.17,20.88,186,13.64,51.88,7.2,54.99,7.42,109.86,10.48,78.96,8.89,102.99,10.15,6.02,2.45,3.03,1.74
8881,14.0030581,55.8941782,1387255,6197618.2,1,1,44400,785.3,27.99,444.37,21.06,183.06,13.51,46.2,6.79,50.59,7.1,99.12,9.94,77.54,8.8,107.41,10.35,8.82,2.97,7.53,2.74
8882,14.0030341,55.8941354,1387253.4,6197613.5,1,1,44405,803.78,28.31,442.96,21.02,176.87,13.28,48.33,6.94,42.23,6.49,92.98,9.63,79.27,8.89,117.11,10.81,11.95,3.45,13.11,3.62
8883,14.0030103,55.8940925,1387251.7,6197608.8,1,1,44410,818.14,28.64,437.27,20.94,172.03,13.13,57,7.56,35.66,5.98,96,9.81,83.32,9.14,124.36,11.16,12.92,3.6,14.82,3.85
8884,14.002986,55.8940498,1387250.1,6197604.1,1,0.99,44415,823.72,28.89,430.4,20.88,170.68,13.15,68.99,8.36,34.07,5.88,108.11,10.47,88.48,9.47,125.47,11.28,10.99,3.34,11.07,3.35
8885,14.0029615,55.8940071,1387248.4,6197599.3,1,0.98,44420,822.5,28.98,421.44,20.74,170.67,13.2,77.64,8.9,36.12,6.07,120.93,11.11,92.77,9.73,123.91,11.25,8.63,2.97,6.27,2.53
8886,14.0029372,55.8939643,1387246.8,6197594.6,1,0.98,44425,817.13,28.81,409.3,20.39,169.55,13.12,76.38,8.81,40,6.37,125.69,11.3,94.25,9.78,123.71,11.21,8.47,2.93,5.21,2.3
8887,14.0029134,55.8939214,1387245.2,6197589.9,1,1,44430,810.5,28.46,397.28,19.92,167.61,12.94,67.27,8.2,44.05,6.63,122.2,11.05,92.71,9.62,124.77,11.17,10.81,3.29,8.3,2.88
8888,14.0028906,55.8938783,1387243.6,6197585.1,1,1.02,44435,805.63,28.15,392.59,19.65,167.61,12.84,60.02,7.68,46.73,6.78,117.91,10.77,89.52,9.38,123.4,11.02,13.82,3.69,11.98,3.43
8889,14.0028694,55.893835,1387242.2,6197580.3,1,1.02,44440,805.38,28.08,401.83,19.83,172.07,12.98,63.78,7.9,46.66,6.76,119.92,10.84,86.11,9.18,116.26,10.67,15.71,3.92,12.87,3.55
8890,14.0028499,55.8937915,1387240.8,6197575.5,1,1.01,44445,810,28.25,422.2,20.4,179.67,13.31,76.53,8.68,44.64,6.63,127.82,11.22,83.93,9.09,106.2,10.23,15.93,3.96,11.09,3.31
8891,14.0028321,55.8937477,1387239.6,6197570.7,1,1,44450,817.96,28.54,444.34,21.04,186.4,13.62,88.54,9.39,43,6.54,135.91,11.63,84.53,9.17,100.39,10,14.81,3.84,9.2,3.03
8892,14.002816,55.8937037,1387238.5,6197565.8,1,1,44455,827.66,28.83,459.03,21.47,188.39,13.75,90.44,9.53,43.93,6.64,138.67,11.8,89.24,9.47,105.59,10.3,12.7,3.57,9.65,3.11
8893,14.0028014,55.8936596,1387237.4,6197560.9,1,0.99,44460,837.04,29.02,462.07,21.56,185.54,13.66,81.92,9.08,46.88,6.87,135.05,11.66,96.71,9.87,120.28,11,10.4,3.24,12.25,3.51
8894,14.0027884,55.8936153,1387236.5,6197556,1,1,44465,843.63,29.09,453.35,21.33,180.83,13.47,70.18,8.39,49.03,7.01,127.66,11.32,103.33,10.18,136.04,11.68,9.02,3.01,14.65,3.83
8895,14.0027766,55.8935709,1387235.6,6197551.1,1,1.01,44470,845.14,28.99,433.28,20.76,177.21,13.28,62.37,7.88,47.73,6.89,119.25,10.89,105.61,10.25,144.69,12,9.63,3.1,14.53,3.8
8896,14.0027659,55.8935265,1387234.8,6197546.2,1,1.02,44475,841.92,28.79,408.55,20.06,175.4,13.14,60.87,7.74,43.88,6.57,113.03,10.55,103.4,10.09,145.17,11.95,11.95,3.43,12.07,3.45
8897,14.0027558,55.8934819,1387234.1,6197541.2,1,1.02,44480,836.54,28.62,391.11,19.57,174.33,13.06,64.09,7.92,41.36,6.36,112.58,10.5,99.31,9.86,142.36,11.81,14.56,3.78,9.49,3.05
8898,14.0027459,55.8934373,1387233.3,6197536.3,1,1.02,44485,831.63,28.6,392.8,19.66,172.84,13.04,70.32,8.32,44.02,6.58,121.34,10.93,96.04,9.72,141.22,11.79,16.06,3.98,9.01,2.98
8899,14.0027366,55.8933927,1387232.6,6197531.3,1,1,44490,828.7,28.77,414.56,20.35,170.87,13.06,77.09,8.77,51.87,7.2,137.13,11.7,95,9.74,143.51,11.97,15.97,3.99,11.11,3.33
8900,14.0027288,55.893348,1387232,6197526.4,1,0.99,44495,827.83,28.98,442.82,21.2,169.75,13.12,80.95,9.06,59.71,7.78,150.27,12.35,95.98,9.87,146.69,12.2,15.05,3.91,13.92,3.76
8901,14.0027236,55.8933032,1387231.5,6197521.4,1,0.98,44500,828.97,29.08,463.01,21.73,170.9,13.2,78.37,8.94,62,7.95,150.58,12.39,98.62,10.03,147.92,12.28,14.15,3.8,15.41,3.97
8902,14.0027215,55.8932583,1387231.3,6197516.4,1,0.99,44505,831.72,28.99,466.65,21.72,174.93,13.3,68.77,8.34,56.34,7.55,134.65,11.67,102.15,10.16,145.42,12.12,13.79,3.73,14.49,3.83
8903,14.0027222,55.8932134,1387231.2,6197511.4,1,1.01,44510,834.94,28.81,458.53,21.35,180.65,13.4,58.04,7.6,47.18,6.85,113.89,10.64,104.82,10.21,139.75,11.79,13.75,3.7,12.16,3.48
8904,14.0027248,55.8931685,1387231.2,6197506.4,1,1.02,44515,837.36,28.64,445.2,20.88,186.63,13.52,52.91,7.2,39.89,6.25,101.69,9.98,104.78,10.13,131.79,11.36,13.72,3.67,9.66,3.08
8905,14.0027288,55.8931237,1387231.3,6197501.4,1,1.03,44520,838.8,28.58,432.34,20.52,191.68,13.66,57.41,7.48,38.2,6.1,106.5,10.18,101.23,9.93,122.77,10.93,13.52,3.63,8.01,2.79
8906,14.0027343,55.8930789,1387231.5,6197496.4,1,1.03,44525,842.72,28.66,422.76,20.3,195.26,13.8,66.71,8.06,40.43,6.28,120.53,10.84,96.84,9.72,115.19,10.6,13.38,3.61,7.38,2.68
8907,14.0027415,55.8930342,1387231.9,6197491.4,1,1.02,44530,853.31,28.91,418.66,20.25,197,13.89,74.13,8.52,43.82,6.55,132.65,11.4,95.01,9.65,111.77,10.46,13.67,3.66,7.75,2.76
8908,14.0027504,55.8929895,1387232.3,6197486.4,1,1.01,44535,872.72,29.34,421.29,20.38,196.7,13.93,74.31,8.56,46.01,6.74,133.86,11.49,98.18,9.84,114.46,10.63,14.57,3.79,9.02,2.98
8909,14.0027613,55.892945,1387232.8,6197481.4,1,1.01,44540,892.02,29.77,426.9,20.59,195.08,13.92,69.05,8.28,46.86,6.82,126.73,11.22,103.64,10.15,120.96,10.96,15.61,3.94,10.65,3.25
8910,14.0027743,55.8929007,1387233.5,6197476.5,1,1,44545,898.52,29.97,430.03,20.73,193.16,13.89,62.54,7.91,47,6.85,117.74,10.85,106.96,10.34,127.5,11.29,16.02,4,11.92,3.45
8911,14.0027896,55.8928566,1387234.4,6197471.6,1,1,44550,882.83,29.77,426.64,20.7,191.87,13.88,58.35,7.65,47,6.87,112.35,10.62,104.67,10.25,130.87,11.46,15.26,3.91,12.27,3.51
8912,14.002807,55.8928128,1387235.3,6197466.6,1,0.99,44555,852.99,29.29,420.33,20.56,191.39,13.87,56.54,7.54,47.16,6.89,110.62,10.55,98.63,9.96,130.7,11.46,13.78,3.72,11.88,3.46
8913,14.0028264,55.8927692,1387236.4,6197461.8,1,1,44560,822.88,28.72,417.22,20.45,191.71,13.86,56.06,7.5,47.69,6.91,110.81,10.54,92.48,9.63,127.62,11.31,12.34,3.52,11.21,3.35
8914,14.0028475,55.8927259,1387237.6,6197456.9,1,1.01,44565,805.41,28.29,422.83,20.5,192.69,13.84,55.92,7.45,48.75,6.96,111.3,10.52,89.59,9.43,122.29,11.02,11.67,3.4,10.69,3.26
8915,14.0028704,55.8926829,1387238.9,6197452.1,1,1.02,44570,801.79,28.08,434.92,20.68,192.79,13.77,56.43,7.45,49.78,7,112.17,10.5,90.26,9.42,116.29,10.69,11.69,3.39,10.62,3.23
8916,14.0028957,55.8926403,1387240.4,6197447.3,1,1.02,44575,805.49,28.08,446.16,20.9,189.58,13.62,58.76,7.58,49.71,6.97,114.64,10.59,92.8,9.53,111.77,10.46,11.83,3.4,11.21,3.31
8917,14.0029237,55.8925983,1387242,6197442.6,1,1.01,44580,810.03,28.27,449.48,21.06,180.86,13.36,63.94,7.94,47.6,6.85,119.83,10.87,95.49,9.71,110.83,10.46,11.5,3.37,12.63,3.53
8918,14.002954,55.8925567,1387243.8,6197437.9,1,1,44585,812.26,28.55,444.43,21.12,169.94,13.06,70.73,8.43,44.34,6.67,126.85,11.28,97.62,9.9,114.16,10.7,10.64,3.27,14.52,3.82
8919,14.0029856,55.8925154,1387245.6,6197433.3,1,0.98,44590,812.1,28.76,436.61,21.09,165.14,12.97,75.75,8.78,42.5,6.58,132.95,11.64,99.31,10.06,121.18,11.11,9.61,3.13,16.01,4.04
8920,14.0030176,55.8924742,1387247.5,6197428.6,1,0.98,44595,809.66,28.7,431.62,20.95,174.39,13.32,75.76,8.78,44.56,6.73,135.46,11.74,100.73,10.12,131.16,11.55,8.79,2.99,16.28,4.07
8921,14.0030498,55.8924331,1387249.4,6197424,1,1,44600,806.68,28.43,430.49,20.77,195.16,13.98,70.92,8.43,50,7.08,134.02,11.59,101.52,10.08,141.65,11.91,8.47,2.91,15.2,3.9
8922,14.003083,55.8923923,1387251.4,6197419.4,1,1.01,44605,806.36,28.19,430.13,20.59,215.32,14.57,64.52,7.97,55.58,7.4,130.42,11.34,100.9,9.97,148.59,12.1,8.88,2.96,13.33,3.62
8923,14.0031182,55.892352,1387253.4,6197414.8,1,1.02,44610,811.96,28.22,427.3,20.48,222.51,14.78,59.97,7.67,57.98,7.54,126.52,11.14,98.03,9.81,147.91,12.05,10.25,3.17,11.23,3.32
8924,14.0031558,55.8923123,1387255.7,6197410.4,1,1.01,44615,823.46,28.6,421.24,20.46,212.03,14.51,58.96,7.65,55.7,7.44,123.29,11.07,93.12,9.62,138.74,11.74,12.34,3.5,9.36,3.05
8925,14.0031952,55.8922733,1387258,6197406,1,0.99,44620,834.66,29.05,415.84,20.51,193.96,14.01,60.02,7.79,50.76,7.17,120.06,11.02,88.23,9.45,126.4,11.31,14.06,3.77,7.93,2.83
8926,14.003236,55.8922346,1387260.5,6197401.6,1,0.98,44625,838.68,29.25,415.55,20.59,179.99,13.55,61.28,7.91,45.59,6.82,115.99,10.88,85.65,9.35,116.89,10.92,14.22,3.81,7.11,2.69
8927,14.0032779,55.8921964,1387263,6197397.3,1,0.99,44630,831.68,29,422.72,20.68,178.19,13.43,61.34,7.88,42.06,6.52,110.69,10.58,86.67,9.36,114.22,10.75,12.29,3.53,7.01,2.66
8928,14.0033208,55.8921585,1387265.6,6197393,1,1.01,44635,819.65,28.55,432.94,20.75,184.75,13.55,60.25,7.74,40.29,6.33,105.36,10.23,89.37,9.43,115.96,10.74,9.79,3.12,7.53,2.74
8929,14.0033648,55.8921211,1387268.2,6197388.7,1,1.02,44640,810.6,28.21,440.46,20.79,193.49,13.78,58.34,7.57,40.06,6.27,101.49,9.98,91.16,9.46,118.38,10.78,8.68,2.92,8.54,2.9
8930,14.0034101,55.8920841,1387270.9,6197384.5,1,1.02,44645,811.44,28.24,440.16,20.8,198.87,13.98,56,7.42,41.16,6.36,100.45,9.94,89.79,9.4,118.22,10.78,10.58,3.22,9.87,3.12
8931,14.003457,55.8920477,1387273.8,6197380.4,1,1,44650,820.53,28.59,432.17,20.75,200.45,14.13,54.11,7.34,43.36,6.57,102.48,10.11,85.49,9.23,116.04,10.75,14.48,3.8,11.19,3.34
8932,14.003506,55.8920122,1387276.7,6197376.4,1,0.99,44655,832.15,29.03,419.08,20.6,200.2,14.24,53.78,7.38,46.42,6.86,107.3,10.42,79.71,8.98,114.16,10.75,18.16,4.29,12.09,3.5
8933,14.0035572,55.8919778,1387279.8,6197372.5,1,0.98,44660,840.6,29.31,403.52,20.31,200.09,14.3,56.11,7.57,50.11,7.16,114.61,10.82,73.89,8.69,114.91,10.84,19.37,4.45,12.15,3.52
8934,14.0036109,55.8919445,1387283.1,6197368.7,1,0.98,44665,842.88,29.31,388.78,19.91,200.75,14.3,61.02,7.89,53.86,7.41,123.38,11.21,69.37,8.41,118.79,11,17.3,4.2,11.32,3.4
8935,14.0036662,55.8919121,1387286.4,6197365,1,0.99,44670,840.68,29.14,379.33,19.57,200.44,14.23,66.4,8.19,56.56,7.56,131.29,11.52,67.31,8.25,123.15,11.15,13.58,3.7,10.09,3.19
8936,14.0037224,55.8918801,1387289.9,6197361.3,1,1,44675,836.18,28.92,379.74,19.49,197.2,14.04,69.94,8.36,57.04,7.55,135.93,11.66,68.86,8.3,125.02,11.18,10.1,3.18,9.03,3.01
8937,14.0037791,55.8918484,1387293.3,6197357.7,1,1.01,44680,831.1,28.75,392.84,19.77,189.73,13.74,69.9,8.34,54.56,7.37,135.49,11.61,74.51,8.61,122.36,11.03,8.36,2.88,8.58,2.92
8938,14.0038362,55.891817,1387296.8,6197354.1,1,1.01,44685,825.2,28.64,413.52,20.27,179.82,13.37,67.09,8.17,50.25,7.07,131.06,11.41,81.84,9.02,117.38,10.8,8.27,2.87,8.62,2.93
8939,14.0038942,55.8917861,1387300.4,6197350.6,1,1,44690,817.72,28.55,434.49,20.81,170.08,13.02,63.06,7.93,45.8,6.76,124.55,11.14,87.66,9.35,113.48,10.64,9.25,3.04,8.87,2.97
8940,14.0039535,55.891756,1387304,6197347.1,1,1,44695,808,28.48,448.63,21.22,163.08,12.79,59.29,7.71,42.82,6.56,117.81,10.87,88.86,9.44,113.92,10.69,10.77,3.29,9.08,3.02
8941,14.0040142,55.8917267,1387307.7,6197343.8,1,0.99,44700,798.77,28.43,453.28,21.42,159.91,12.72,56.85,7.58,41.66,6.49,112.32,10.66,85.65,9.31,118.82,10.97,12.34,3.53,9.14,3.04
8942,14.0040765,55.8916986,1387311.5,6197340.5,1,0.98,44705,796.25,28.48,450.36,21.42,160.12,12.77,56.27,7.57,41.35,6.49,109.09,10.54,81.64,9.12,125.11,11.29,13.63,3.73,9.14,3.05
8943,14.0041406,55.8916718,1387315.4,6197337.5,1,0.98,44710,806.79,28.69,442.03,21.24,163.19,12.9,58.1,7.7,40.84,6.46,109.14,10.55,80.58,9.07,129.55,11.5,14.29,3.82,9.18,3.06
8944,14.0042064,55.8916464,1387319.5,6197334.5,1,0.98,44715,833.61,29.09,430.7,20.91,168.36,13.07,62.42,7.96,39.51,6.33,112.96,10.71,84.99,9.29,129.74,11.48,14.05,3.78,9.32,3.08
8945,14.0042737,55.8916222,1387323.6,6197331.7,1,0.99,44720,866.49,29.54,420.05,20.57,173.82,13.23,67.4,8.24,38.51,6.23,118.77,10.94,92.14,9.63,126.94,11.31,13.1,3.63,9.55,3.1
8946,14.0043418,55.8915986,1387327.8,6197329,1,1,44725,891.7,29.87,414.06,20.36,177.49,13.33,70.7,8.41,39.43,6.28,124.22,11.15,97.92,9.9,123.34,11.11,11.72,3.42,9.85,3.14
8947,14.0044102,55.8915753,1387332,6197326.3,1,1,44730,896.1,29.95,416.49,20.42,177.39,13.33,70.1,8.38,43.76,6.62,127.05,11.28,98.41,9.93,121.08,11.01,10.2,3.2,10.17,3.19
8948,14.0044786,55.8915522,1387336.2,6197323.6,1,0.99,44735,879.52,29.78,426.48,20.73,173.78,13.24,65.89,8.15,50.74,7.15,126.85,11.31,93.32,9.7,120.39,11.02,8.87,2.99,10.5,3.25
8949,14.0045473,55.8915292,1387340.5,6197320.9,1,0.98,44740,853.83,29.46,438.87,21.12,169.01,13.11,60.72,7.85,57.51,7.64,124.93,11.27,85.81,9.34,119.79,11.03,8.05,2.86,10.84,3.32
8950,14.0046163,55.8915066,1387344.7,6197318.3,1,0.98,44745,831.39,29.13,448.33,21.39,165.52,13,57.3,7.65,61.14,7.9,122.67,11.19,79.13,8.99,117.75,10.96,8.09,2.87,11.18,3.38
8951,14.0046859,55.8914845,1387349,6197315.7,1,0.98,44750,822.53,28.92,450.58,21.4,165.36,12.97,57.79,7.66,59.41,7.77,121.28,11.1,76.09,8.8,113.16,10.73,9.21,3.06,11.52,3.42
8952,14.0047562,55.891463,1387353.3,6197313.2,1,0.99,44755,826.27,28.86,447.33,21.24,168.49,13.03,61.12,7.85,54.23,7.39,121.04,11.05,76.8,8.8,107.61,10.42,11.04,3.34,11.8,3.45
8953,14.0048274,55.8914426,1387357.7,6197310.8,1,1,44760,837.63,28.96,442.38,21.04,174.17,13.2,65.09,8.07,48.94,7,121.88,11.05,80.4,8.97,103.59,10.18,12.97,3.6,11.98,3.46
8954,14.0048996,55.8914234,1387362.2,6197308.6,1,1,44765,851.64,29.2,439.47,20.97,181.61,13.48,67.5,8.22,46.85,6.85,123.72,11.13,86.05,9.28,103.57,10.18,14.38,3.79,11.98,3.46
8955,14.0049729,55.8914055,1387366.7,6197306.5,1,0.99,44770,863.52,29.52,439.27,21.05,189.45,13.83,67.27,8.24,49.2,7.05,126.24,11.29,92.42,9.66,108.06,10.44,14.91,3.88,11.74,3.44
8956,14.0050469,55.8913885,1387371.3,6197304.4,1,0.98,44775,868.74,29.74,437.66,21.11,195.37,14.1,64.99,8.13,54.01,7.41,128.77,11.45,97.45,9.96,114.54,10.8,14.55,3.85,11.19,3.38
8957,14.0051212,55.891372,1387375.9,6197302.5,1,0.98,44780,862.8,29.67,430.11,20.95,197,14.18,61.39,7.92,59,7.76,130.56,11.54,99.02,10.05,120.23,11.08,13.34,3.69,10.25,3.23
8958,14.0051956,55.8913555,1387380.5,6197300.5,1,0.99,44785,843.26,29.2,414.23,20.47,192.82,13.96,57.4,7.62,62.26,7.93,131.19,11.52,95.74,9.84,122.99,11.15,11.4,3.4,8.94,3.01
8959,14.0052697,55.8913388,1387385.1,6197298.5,1,1,44790,816.97,28.53,397.43,19.9,185.31,13.59,54.76,7.39,63.48,7.95,131.52,11.45,89.6,9.45,123.67,11.1,9.37,3.05,7.79,2.79
8960,14.0053435,55.8913216,1387389.7,6197296.5,1,1.02,44795,793.45,27.93,389.86,19.58,178.04,13.23,55.43,7.38,62.83,7.86,132.8,11.43,83.55,9.06,123.95,11.04,8.01,2.81,7.45,2.71
8961,14.0054168,55.8913038,1387394.2,6197294.4,1,1.02,44800,781.95,27.69,401.27,19.84,174.5,13.08,61.29,7.75,60.46,7.7,136.22,11.56,80.47,8.88,125.44,11.09,8.09,2.82,8.57,2.9
8962,14.0054898,55.8912855,1387398.7,6197292.3,1,1.01,44805,784.89,27.87,429.97,20.62,175.5,13.18,71.52,8.41,56.88,7.5,141.37,11.83,81.3,8.97,128.4,11.27,9.69,3.1,10.94,3.29
8963,14.0055627,55.8912672,1387403.2,6197290.1,1,1,44810,797.18,28.29,461.68,21.53,178.85,13.4,82.41,9.09,52.93,7.29,146.07,12.11,84.86,9.23,131.55,11.49,12.17,3.5,13.52,3.68
8964,14.005636,55.8912492,1387407.8,6197288,1,0.98,44815,813.34,28.78,481.48,22.14,182.21,13.62,90.06,9.58,49.49,7.1,148.07,12.28,89.84,9.56,133.54,11.66,14.85,3.89,15.19,3.93
8965,14.0057099,55.8912322,1387412.3,6197286,1,0.97,44820,828.31,29.16,477.04,22.13,183.61,13.73,91.24,9.68,47.31,6.97,145.54,12.22,95,9.88,133.24,11.7,17.08,4.19,15.01,3.93
8966,14.0057844,55.8912159,1387416.9,6197284,1,0.97,44825,839.99,29.4,454.23,21.62,183.55,13.74,87.13,9.47,46.29,6.9,139.75,11.99,99.42,10.11,131.24,11.62,18.52,4.36,13.3,3.7
8967,14.0058592,55.8912,1387421.6,6197282.1,1,0.98,44830,847.54,29.48,426.76,20.92,183.6,13.72,80.85,9.11,45.98,6.87,133.31,11.69,102.33,10.24,128.84,11.49,18.91,4.4,10.92,3.35
8968,14.005934,55.8911841,1387426.2,6197280.2,1,0.98,44835,850.12,29.43,408.36,20.39,185.33,13.74,75.5,8.77,45.9,6.84,128.83,11.46,102.97,10.24,127.34,11.39,18.03,4.29,8.72,2.98
8969,14.0060085,55.891168,1387430.8,6197278.3,1,0.99,44840,847.17,29.25,406.46,20.26,188.87,13.81,72.69,8.57,45.75,6.8,127.33,11.34,101.09,10.1,127.11,11.33,16.01,4.02,7.24,2.7
8970,14.0060827,55.8911514,1387435.4,6197276.4,1,1,44845,838.6,29,416.01,20.43,191.54,13.86,71.05,8.44,45.48,6.75,126.62,11.27,97.49,9.89,126.62,11.27,13.73,3.71,6.4,2.53
8971,14.0061564,55.8911341,1387440,6197274.3,1,1,44850,824.39,28.71,430.43,20.75,190.27,13.79,68.84,8.3,45.11,6.72,124.17,11.14,93.1,9.65,124.13,11.14,12.17,3.49,6.04,2.46
8972,14.0062296,55.891116,1387444.5,6197272.2,1,1,44855,804.98,28.41,443.48,21.09,182.6,13.53,64.6,8.05,44.64,6.69,117.88,10.87,88.82,9.44,118.26,10.89,12.16,3.49,5.98,2.45
8973,14.0063022,55.8910973,1387449,6197270,1,0.99,44860,784.7,28.16,451.62,21.36,170.9,13.14,59.29,7.74,44.18,6.68,109.59,10.52,85.2,9.28,110.89,10.59,13.55,3.7,6.07,2.48
8974,14.0063745,55.8910782,1387453.5,6197267.7,1,0.98,44865,769.91,27.99,452.73,21.47,160,12.76,55.12,7.49,43.89,6.68,103.18,10.25,82.64,9.17,105.53,10.36,15.63,3.99,6.16,2.5
8975,14.0064468,55.891059,1387457.9,6197265.5,1,0.98,44870,766.95,27.97,444.68,21.3,154.78,12.57,54.27,7.44,43.91,6.69,102.52,10.23,81.56,9.12,105.7,10.39,17.7,4.25,6.09,2.49
8976,14.0065193,55.89104,1387462.4,6197263.3,1,0.98,44875,778.05,28.11,428.43,20.86,157.6,12.65,57.53,7.65,44.32,6.71,109,10.52,82,9.13,112.68,10.7,19.15,4.41,5.79,2.43
8977,14.0065919,55.8910214,1387466.9,6197261.1,1,0.99,44880,795.81,28.33,412.05,20.38,165.04,12.9,62.36,7.93,44.98,6.73,118.27,10.92,83.3,9.16,122.51,11.11,19.61,4.45,5.4,2.33
